timestamp,average_gas,average_light,average_loudness,average_temperature,average_humidity,average_object,average_ambient,average_distance,ocupada
2025-12-17 11:50:00,284.9,58.85,2.0,26.0,60.54545454545455,25.63555555555558,27.544444444444487,7.483671451437062,0
2025-12-17 12:00:00,284.9,59.65,1.8,26.0,61.833333333333336,25.74000000000002,27.810000000000013,7.468645888534518,0
2025-12-17 12:10:00,284.5,67.0,2.0,26.27272727272728,62.0,25.928888888888903,28.05222222222225,7.482643785147832,0
2025-12-17 12:20:00,285.95,82.3,2.0,27.0,62.57142857142857,26.06111111111113,28.0755555555556,7.447086531540443,0
2025-12-17 12:30:00,285.15,140.15,2.0,27.0,62.91666666666666,26.084000000000024,28.196000000000023,7.471544989224138,0
2025-12-17 12:40:00,285.5,134.1,2.0,27.0,64.0,26.20900000000002,28.320000000000025,7.453252529275828,0
2025-12-17 12:50:00,285.65,130.0,2.0,27.0,64.6923076923077,26.257000000000016,28.37800000000001,7.433932403038288,0
2025-12-17 13:00:00,283.1,131.75,2.05,27.0,64.91666666666667,26.246666666666687,28.49111111111113,7.441385688020183,0
2025-12-17 13:10:00,281.4,129.9,2.0,27.0,65.0909090909091,26.3777777777778,28.472222222222253,7.433521336522595,0
2025-12-17 13:20:00,280.55,129.6,2.0,27.07692307692308,66.0,26.36684210526317,28.5847368421053,7.434960069327519,0
2025-12-17 13:30:00,280.9,131.0,2.05,27.1,67.1,26.398000000000017,28.698000000000043,7.456129994885675,0
2025-12-17 13:40:00,281.05,130.95,2.0,27.428571428571427,67.21428571428571,26.472222222222243,28.77777777777781,7.425711072724441,0
2025-12-17 13:50:00,281.15,131.9,2.05,27.75,68.41666666666667,26.53333333333336,28.87777777777781,7.425592079785688,0
2025-12-17 14:00:00,280.2,206.75,2.6,27.07692307692308,65.76923076923077,26.25352941176473,27.91470588235297,7.444003532672751,1
2025-12-17 14:10:00,275.4,225.3,2.6,26.07692307692308,65.84615384615384,25.82333333333336,27.126666666666704,7.462090459363214,1
2025-12-17 14:20:00,268.85,238.8,2.8,25.125,63.375,25.52600000000002,26.85500000000002,7.4707228561927534,1
2025-12-17 14:30:00,265.15,233.25,2.65,25.0,62.9,25.23400000000003,26.20300000000004,7.4746279880918305,1
2025-12-17 14:40:00,262.7,175.35,2.1,25.0,61.125,25.17900000000004,26.31900000000001,7.468256457098599,1
2025-12-17 14:50:00,260.3,176.05,2.25,24.166666666666668,61.91666666666666,24.96222222222225,25.7655555555556,7.480382919311523,1
2025-12-17 15:00:00,256.5,231.2,2.8,24.1,61.7,24.807777777777808,25.564444444444483,7.49292044804014,1
2025-12-17 15:10:00,255.1,242.7,2.7,24.0,61.07692307692308,24.74333333333337,25.735555555555592,7.491070648719525,1
2025-12-17 15:20:00,253.7,239.45,2.8,24.0,59.21428571428572,24.69000000000004,25.560000000000027,7.483876984694908,1
2025-12-17 15:30:00,252.95,140.4,2.0,26.0,60.45454545454545,25.153333333333364,26.826666666666696,7.460446193300444,0
2025-12-17 15:40:00,253.05,143.85,2.1,26.0,60.0,25.54888888888892,27.597777777777804,7.449552930634598,0
2025-12-17 15:50:00,253.05,135.5,2.05,26.923076923076923,60.0,25.826000000000025,27.940000000000023,7.4425876368964765,0
2025-12-17 16:00:00,253.35,131.55,2.35,27.0,60.90909090909091,25.970000000000017,28.131000000000043,7.444003532672751,0
2025-12-17 16:10:00,253.35,69.9,1.95,24.0,54.888888888888886,26.10500000000002,28.261000000000045,7.439687334257981,0
2025-12-17 16:20:00,254.25,147.6,2.05,27.0,61.9,26.211111111111133,28.424444444444465,7.441537133578596,0
2025-12-17 16:30:00,254.45,143.85,2.05,27.0,62.0,26.27470588235297,28.478235294117667,7.428383005076441,0
2025-12-17 16:40:00,255.15,137.15,2.1,27.0,62.90909090909091,26.39210526315791,28.59210526315793,7.431260470686288,0
2025-12-17 16:50:00,256.0,135.05,2.0,27.0,62.90909090909091,26.43300000000001,28.677000000000028,7.43434346955398,0
2025-12-17 17:00:00,257.25,126.0,2.0,27.0,63.0,26.42157894736844,28.76263157894741,7.447497598056135,0
2025-12-17 17:10:00,258.3,211.8,2.1,27.75,64.75,26.472222222222243,28.79111111111113,7.43576056727913,0
2025-12-17 17:20:00,251.6,209.9,2.55,26.0,64.0,25.93500000000002,27.363000000000017,7.454691262080751,0
2025-12-17 17:30:00,247.2,186.2,2.1,25.444444444444443,63.11111111111112,25.471111111111128,26.478888888888907,7.457363194432752,0
2025-12-17 17:40:00,242.45,184.55,2.05,25.1,62.2,25.15900000000003,25.984000000000016,7.471544989224138,0
2025-12-17 17:50:00,240.0,182.85,2.2,25.0,62.0,24.95666666666669,25.61111111111114,7.475244587865369,1
2025-12-17 18:00:00,243.0,192.6,2.3,24.08333333333333,64.5,24.72368421052636,25.21000000000004,7.477299920443831,1
2025-12-17 18:10:00,249.05,185.9,2.1,24.0,64.07692307692308,24.767894736842138,25.501578947368444,7.4805884525693696,1
2025-12-17 18:20:00,251.85,170.05,2.25,24.0,63.36363636363637,24.65000000000004,25.4226315789474,7.482643785147832,1
2025-12-17 18:30:00,252.95,167.7,2.15,24.0,64.0,24.52222222222226,25.31888888888891,7.475039054607523,1
2025-12-17 18:40:00,255.2,170.0,2.0,24.0,64.0,24.50700000000004,25.10800000000004,7.479766319537985,1
2025-12-17 18:50:00,255.65,175.6,2.3,24.0,65.1,24.48000000000004,24.88500000000003,7.486548917046909,1
2025-12-17 19:00:00,260.0,169.5,2.2,24.0,64.0,24.409000000000034,24.981000000000023,7.482643785147832,1
2025-12-17 19:10:00,259.45,163.9,2.1,24.0,64.7,24.467000000000034,25.16700000000004,7.482925041184884,1
2025-12-17 19:20:00,259.0,158.55,2.05,24.0,65.07142857142857,24.46300000000004,24.966000000000022,7.486959983562601,1
2025-12-17 19:30:00,257.75,150.5,2.1,24.0,66.0,24.39400000000004,25.000000000000032,7.4824382518899855,1
2025-12-17 19:40:00,256.3,161.85,2.0,24.0,65.78571428571429,24.40800000000004,25.095000000000034,7.485726784015524,1
2025-12-17 19:50:00,256.15,146.5,2.05,24.0,72.36363636363636,24.52368421052636,25.259473684210555,7.462804416995732,1
2025-12-17 20:00:00,252.9,133.15,2.0,24.0,65.72727272727273,24.64222222222226,25.78000000000003,7.4816161188586,0
2025-12-17 20:10:00,257.0,131.25,2.0,24.90909090909091,66.0,24.935000000000027,26.35800000000002,7.463323658910291,0
2025-12-17 20:20:00,261.2,125.35,2.0,25.923076923076923,66.07692307692308,25.27888888888892,26.804444444444457,7.446469931766905,0
2025-12-17 20:30:00,263.0,129.4,2.0,26.5,66.9,25.55600000000002,27.14300000000004,7.468213186939052,0
2025-12-17 20:40:00,264.9,132.7,2.0,27.0,67.1,25.63300000000003,27.40200000000004,7.442153733352135,0
2025-12-17 20:50:00,267.4,125.2,2.0,27.0,71.5,25.9158823529412,28.0523529411765,7.428588538334288,0
2025-12-17 21:00:00,262.25,50.55,1.95,27.0,70.22222222222223,26.103000000000023,28.434000000000022,7.432493670233365,0
2025-12-17 21:10:00,262.55,50.25,1.9,27.0,70.0,26.24333333333336,28.544444444444466,7.42899960484998,0
2025-12-17 21:20:00,263.0,50.0,1.95,27.0,69.0909090909091,26.24578947368423,28.597368421052657,7.430027271139211,0
2025-12-17 21:30:00,263.25,50.0,1.85,27.0,69.08333333333333,26.36111111111113,28.58444444444448,7.435371135843211,0
2025-12-17 21:40:00,263.45,50.3,2.0,27.0,69.875,26.366666666666685,28.50888888888893,7.428177471818596,0
2025-12-17 21:50:00,265.2,49.8,1.8,27.0,70.0,26.45666666666669,28.61555555555558,7.43167153720198,0
2025-12-17 22:00:00,265.6,50.25,1.9,27.0,70.0,26.43400000000001,28.636000000000024,7.42899960484998,0
2025-12-17 22:10:00,264.65,50.25,2.0,27.0,70.0,26.40700000000001,28.66800000000003,7.428588538334288,0
2025-12-17 22:20:00,264.4,50.4,1.95,27.0,70.36363636363636,26.49200000000002,28.71600000000003,7.425094472950902,0
2025-12-17 22:30:00,264.35,50.15,2.05,27.0,70.83333333333333,26.484000000000016,28.73300000000004,7.433315803264749,0
2025-12-17 22:40:00,264.6,49.95,1.95,27.0,71.0,26.50500000000002,28.693000000000044,7.417489742410594,0
2025-12-17 22:50:00,264.6,50.05,1.95,27.0,71.0,26.517000000000017,28.67700000000003,7.425300006208749,0
2025-12-17 23:00:00,263.95,49.8,1.8,27.0,71.0,26.496000000000016,28.73000000000003,7.43167153720198,0
2025-12-17 23:10:00,263.7,50.15,1.9,27.0,71.0909090909091,26.53000000000002,28.75300000000005,7.433932403038288,0
2025-12-17 23:20:00,263.0,50.15,1.95,27.0,71.91666666666667,26.576666666666693,28.772222222222258,7.407418612776132,0
2025-12-17 23:30:00,263.0,50.0,1.95,27.0,72.0,26.52800000000002,28.74300000000004,7.428794071592134,0
2025-12-17 23:40:00,262.45,50.25,1.85,27.0,72.0,26.552000000000024,28.666000000000032,7.415423592292246,0
2025-12-17 23:50:00,262.85,49.95,1.95,27.0,72.0,26.5677777777778,28.76666666666671,7.429821737881364,0
2025-12-18 00:00:00,262.95,50.3,2.0,27.0,72.0,26.63666666666669,28.80333333333335,7.424888939693056,0
2025-12-18 00:10:00,263.0,50.3,1.9,27.0,72.3,26.63300000000002,28.730000000000032,7.427149805529364,0
2025-12-18 00:20:00,263.05,50.1,2.0,27.0,72.75,26.632222222222243,28.74888888888893,7.427766405302902,0
2025-12-18 00:30:00,262.2,50.2,1.8,27.0,72.9,26.606000000000023,28.71100000000004,7.430232804397057,0
2025-12-18 00:40:00,261.45,50.15,1.75,27.0,73.0,26.592222222222244,28.76777777777782,7.42468340643521,0
2025-12-18 00:50:00,261.1,50.05,1.9,27.0,73.07692307692308,26.62684210526318,28.75105263157899,7.42632767249798,0
2025-12-18 01:00:00,261.0,50.1,2.0,27.0,73.27272727272727,26.659000000000024,28.70900000000004,7.429410671365672,0
2025-12-18 01:10:00,260.95,49.6,2.0,27.0,73.92857142857143,26.67222222222225,28.77777777777781,7.424066806661671,0
2025-12-18 01:20:00,260.25,50.45,1.85,27.0,74.0,26.673529411764733,28.78294117647061,7.423861273403825,0
2025-12-18 01:30:00,260.9,50.15,1.9,27.0,74.0,26.62100000000002,28.73700000000004,7.42899960484998,0
2025-12-18 01:40:00,260.25,49.8,1.9,27.0,74.0,26.650000000000023,28.777058823529444,7.420183309842367,0
2025-12-18 01:50:00,260.3,50.25,1.9,27.0,74.1,26.69444444444447,28.78555555555558,7.440509467289365,0
2025-12-18 10:00:00,267.0,62.55,1.95,27.923076923076923,76.84615384615384,26.790000000000028,28.935000000000024,7.413379077253671,0
2025-12-18 10:10:00,250.2,62.75,2.0,26.133333333333333,64.73333333333333,25.842222222222247,26.49333333333336,7.460240660042598,0
2025-12-18 10:20:00,230.65,79.65,2.0,25.0,55.16666666666666,25.28529411764708,25.80647058823531,7.482027185374292,0
2025-12-18 10:30:00,216.7,93.3,2.0,24.1,51.1,24.84666666666669,25.265555555555583,7.488604249625371,0
2025-12-18 10:40:00,207.6,92.25,1.95,23.615384615384617,48.84615384615385,24.43500000000004,24.70600000000004,7.483876984694908,0
2025-12-18 10:50:00,201.85,72.95,2.0,23.08333333333333,46.25,24.181578947368443,24.65105263157898,7.50422477722168,0
2025-12-18 11:00:00,196.4,79.35,1.85,23.0,45.42857142857143,23.96500000000002,24.18500000000005,7.522722770427835,0
2025-12-18 11:10:00,192.75,148.85,2.0,22.923076923076923,43.30769230769231,23.79444444444448,23.98888888888891,7.514090373598296,0
2025-12-18 11:20:00,219.7,113.55,2.05,23.933333333333334,66.13333333333334,24.293000000000028,25.165000000000028,7.483876984694908,0
2025-12-18 11:30:00,226.85,112.95,2.05,24.90909090909091,56.45454545454545,24.70538461538465,26.774615384615416,7.463734725425983,1
2025-12-18 11:40:00,231.75,118.2,2.0,26.0,56.5,25.157000000000032,27.372000000000018,7.458801927237675,1
2025-12-18 11:50:00,234.9,121.45,2.0,26.0,57.375,25.4857142857143,27.760000000000044,7.452841462760136,0
2025-12-18 12:00:00,239.5,125.25,2.0,26.916666666666668,57.91666666666666,25.703750000000028,28.057500000000022,7.444414599188443,1
2025-12-18 12:10:00,244.05,118.7,2.0,27.0,59.84615384615385,25.86600000000002,28.24300000000004,7.4394818010001345,0
2025-12-18 12:20:00,253.25,98.55,2.0,27.0,60.5,26.013000000000023,28.339000000000027,7.442359266609981,1
2025-12-18 12:30:00,255.85,120.25,2.0,27.0,60.72727272727273,26.098888888888908,28.545555555555584,7.448114197829674,1
2025-12-18 12:40:00,257.05,120.05,2.0,27.0,60.9,26.23400000000002,28.645000000000024,7.436398802132442,1
2025-12-18 12:50:00,257.95,122.35,2.0,27.0,62.0,26.322000000000017,28.71000000000004,7.4454963531771075,1
2025-12-18 13:00:00,258.85,123.95,2.05,27.8,64.8,26.367647058823543,28.78294117647061,7.432493670233365,0
2025-12-18 13:10:00,259.45,128.1,2.0,28.0,65.0,26.398235294117665,28.83823529411768,7.432288136975519,1
2025-12-18 13:20:00,259.8,127.75,2.0,28.0,65.0,26.42300000000002,28.975000000000023,7.432493670233365,0
2025-12-18 13:30:00,260.5,136.9,2.0,28.0,65.92857142857143,26.441000000000017,29.00800000000004,7.434343469553981,0
2025-12-18 13:40:00,263.15,234.85,2.8,27.09090909090909,64.27272727272727,26.348823529411785,27.92647058823532,7.467228790809369,1
2025-12-18 13:50:00,267.75,229.15,2.8,26.071428571428573,72.35714285714286,25.59333333333336,26.4177777777778,7.444620132446289,1
2025-12-18 14:00:00,273.95,223.6,2.6,26.0,68.6923076923077,25.40000000000002,26.396666666666697,7.4805884525693696,1
2025-12-18 14:10:00,274.65,229.0,2.7,26.0,73.5,25.19705882352944,25.79000000000002,7.4668177242936755,1
2025-12-18 14:20:00,266.8,237.55,2.75,25.071428571428573,67.42857142857143,25.13588235294121,25.790000000000024,7.469943993320915,1
2025-12-18 14:30:00,281.1,234.25,2.8,25.545454545454547,73.81818181818181,24.99666666666669,25.62777777777781,7.461884926105368,1
2025-12-18 14:40:00,272.35,181.2,2.9,25.08333333333333,74.83333333333333,24.83900000000003,25.20600000000004,7.485315717499832,1
2025-12-18 14:50:00,279.85,234.05,2.8,25.90909090909091,77.27272727272727,25.05705882352944,25.75235294117652,7.45263592950229,1
2025-12-18 15:00:00,278.0,233.0,2.35,26.0,78.0,25.220000000000034,26.30000000000002,7.443592466157058,1
2025-12-18 15:10:00,271.2,234.4,2.75,26.0,76.0,25.2605263157895,26.53105263157898,7.446264398509059,1
2025-12-18 15:20:00,264.85,233.8,2.2,26.0,71.0,25.279000000000018,26.319000000000013,7.447703131313982,1
2025-12-18 15:30:00,265.55,235.25,2.4,26.923076923076923,71.92307692307692,25.412000000000024,26.54900000000004,7.437632001679519,1
2025-12-18 15:40:00,262.05,225.95,2.8,26.1,74.7,25.35555555555557,26.76222222222226,7.465995591262291,1
2025-12-18 15:50:00,261.05,131.6,2.0,26.90909090909091,73.0,25.784117647058853,27.714705882352973,7.438248601453058,0
2025-12-18 16:00:00,258.15,137.5,2.0,27.0,70.25,26.11800000000002,28.387000000000025,7.446469931766905,0
2025-12-18 16:10:00,257.55,127.05,2.1,27.0,70.25,26.318000000000023,28.721000000000032,7.42899960484998,0
2025-12-18 16:20:00,258.95,63.8,2.05,27.7,70.7,26.490000000000023,28.89777777777781,7.444620132446289,0
2025-12-18 16:30:00,260.05,77.75,2.0,28.0,71.35714285714286,26.497000000000018,29.039000000000023,7.43167153720198,0
2025-12-18 16:40:00,261.15,132.95,2.0,28.0,71.9,26.606842105263176,29.072105263157912,7.426533205755826,0
2025-12-18 16:50:00,261.95,131.65,2.0,28.0,72.0,26.62411764705885,29.155882352941216,7.417489742410594,0
2025-12-18 17:00:00,262.8,131.75,2.05,28.0,72.9,26.7177777777778,29.19444444444448,7.417078675894902,0
2025-12-18 17:10:00,264.25,128.35,2.05,28.0,73.0,26.760000000000023,29.240000000000027,7.444825665704135,0
2025-12-18 17:20:00,264.05,123.3,2.0,28.0,73.0,26.81100000000003,29.36100000000001,7.437426468421673,0
2025-12-18 17:30:00,263.25,113.2,2.0,28.0,73.0,26.82400000000002,29.33600000000003,7.422217007341056,0
2025-12-18 17:40:00,262.95,99.25,2.0,28.0,73.0,26.873000000000022,29.39900000000003,7.407624146033978,0
2025-12-18 17:50:00,262.85,99.4,2.0,28.0,73.0,26.822000000000024,29.392000000000035,7.420983807793979,0
2025-12-18 18:00:00,264.8,91.55,2.0,28.0,73.0,26.8877777777778,29.42111111111113,7.411734811190901,0
2025-12-18 18:10:00,261.05,161.0,2.1,27.11111111111111,69.44444444444444,26.552222222222245,28.404444444444465,7.42732288616755,1
2025-12-18 18:20:00,258.95,72.5,2.05,27.0,72.0,26.238235294117672,27.60764705882356,7.431054937428442,0
2025-12-18 18:30:00,258.45,78.75,2.0,27.0,71.4,26.552105263157912,28.75842105263163,7.426738739013672,0
2025-12-18 18:40:00,257.5,73.7,1.95,28.0,72.0,26.56000000000002,28.99100000000002,7.423244673630287,0
2025-12-18 18:50:00,256.6,69.1,1.95,28.0,71.92307692307692,26.73555555555558,29.17555555555559,7.422217007341056,0
2025-12-18 19:00:00,256.45,70.05,1.95,28.0,72.0,26.782631578947395,29.251052631578982,7.420572741278287,0
2025-12-18 19:10:00,256.0,64.1,1.95,28.0,72.0,26.924000000000014,29.324000000000023,7.4220114740832095,0
2025-12-18 19:20:00,256.05,63.85,2.0,28.0,72.0,26.861000000000026,29.27200000000004,7.422422540598903,0
2025-12-18 19:30:00,256.1,63.6,1.95,28.0,72.0909090909091,26.914000000000023,29.39100000000003,7.40803521254967,0
2025-12-18 19:40:00,257.55,132.9,2.0,28.0,72.625,26.953000000000017,29.385000000000023,7.411118211417363,1
2025-12-18 19:50:00,253.4,123.05,2.0,27.07692307692308,65.53846153846153,26.22666666666669,27.16888888888893,7.450786130181674,1
2025-12-18 20:00:00,268.05,104.65,2.0,26.46153846153846,69.61538461538461,25.778000000000027,26.63500000000004,7.4550157882773505,1
2025-12-18 20:10:00,270.55,104.55,2.0,26.0,69.25,25.524444444444462,26.03444444444447,7.475861187638907,1
2025-12-18 20:20:00,283.15,103.2,2.0,26.0,68.27272727272727,25.47111111111113,26.382222222222246,7.455513395112137,1
2025-12-18 20:30:00,287.05,107.3,2.05,26.0,74.18181818181819,25.378235294117665,26.09470588235298,7.4511971966973665,1
2025-12-18 20:40:00,289.35,112.05,2.0,26.0,69.81818181818181,25.37400000000002,26.30800000000001,7.465584524746599,1
2025-12-18 20:50:00,305.2,119.7,2.0,26.0,78.0,25.380000000000017,26.24300000000004,7.444620132446289,1
2025-12-18 21:00:00,298.1,120.8,2.0,26.0,75.375,25.392352941176487,26.39000000000003,7.426122139240133,1
2025-12-18 21:10:00,307.15,96.65,2.0,26.0,75.83333333333333,25.539000000000023,26.626000000000023,7.43701540190598,1
2025-12-18 21:20:00,302.0,99.8,2.0,26.0,77.0,25.361000000000026,26.21000000000004,7.439070734484442,1
2025-12-18 21:30:00,303.35,103.45,2.0,26.0,73.9090909090909,25.414000000000023,26.64000000000004,7.461289961411603,1
2025-12-18 21:40:00,300.0,122.7,2.05,26.0,79.22222222222223,25.36400000000001,26.20900000000004,7.447497598056135,1
2025-12-18 21:50:00,299.25,123.0,2.0,26.0,75.27272727272727,25.40100000000001,26.60700000000003,7.449347397376751,1
2025-12-18 22:00:00,294.8,132.45,2.0,26.0,80.5,25.29888888888892,26.146666666666704,7.446880998282597,1
2025-12-18 22:10:00,293.65,126.95,2.05,26.0,77.3076923076923,25.45941176470589,26.701764705882383,7.45263592950229,1
2025-12-18 22:20:00,287.75,111.75,2.0,26.0,81.61538461538461,25.27888888888891,26.071111111111144,7.45099166343952,1
2025-12-18 22:30:00,288.75,50.25,1.85,26.933333333333334,81.86666666666666,25.725000000000023,27.450000000000024,7.432298954515406,0
2025-12-18 22:40:00,285.75,50.5,1.95,27.0,78.3,26.21705882352944,28.55941176470592,7.428177471818595,0
2025-12-18 22:50:00,284.65,50.1,1.95,27.4,78.1,26.50666666666668,28.87555555555558,7.422422540598902,0
2025-12-18 23:00:00,283.75,50.65,1.9,28.0,77.8,26.6146153846154,29.19307692307697,7.423655740145979,0
2025-12-18 23:10:00,281.9,50.05,1.95,28.0,77.25,26.70111111111113,29.16333333333336,7.422422540598903,0
2025-12-18 23:20:00,266.2,123.75,2.0,26.2,65.3,26.185000000000024,27.09900000000004,7.465995591262291,1
2025-12-18 23:30:00,250.0,123.95,2.0,25.09090909090909,63.09090909090909,25.306470588235324,25.801764705882377,7.470517322934907,0
2025-12-18 23:40:00,239.3,122.8,2.0,24.11111111111111,59.44444444444444,24.53100000000004,24.14200000000004,7.487987649851831,0
2025-12-18 23:50:00,229.0,126.3,2.0,24.0,55.0,24.02100000000002,23.62100000000004,7.493331514555832,0
